id,Park,Campground,date,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
7,Shenandoah,BIG MEADOWS,2007-06-03,0.687782805429864,2.43786982248521,17.1538461538462,27.0887573964497,610,3.6094674556213,6725,39.792899408284,221,221
7,Shenandoah,BIG MEADOWS,2007-05-11,0.53393665158371,2.4812030075188,16.3066595059076,23.9774436090226,507,3.81203007518797,5342.5,40.1691729323308,221,221
7,Shenandoah,BIG MEADOWS,2007-05-12,0.728506787330317,2.12765957446809,16.6926291793313,22.7765957446809,710,3.77659574468085,6609.5,35.156914893617,221,221
7,Shenandoah,BIG MEADOWS,2007-05-19,0.886877828054299,1.94820717131474,16.2507114399545,26.3466135458167,977,3.89243027888446,8515,33.9243027888446,221,221
7,Shenandoah,BIG MEADOWS,2007-05-20,0.886877828054299,1.99170124481328,16.5871369294606,26.7302904564315,938,3.89211618257261,8415,34.9170124481328,221,221
7,Shenandoah,BIG MEADOWS,2007-05-18,0.701357466063348,2.40804597701149,16.3731527093596,29.1609195402299,713,4.09770114942529,7135,41.0057471264368,221,221
7,Shenandoah,BIG MEADOWS,2007-05-21,0.199095022624434,3.23913043478261,16.304347826087,19.6739130434783,137,2.97826086956522,2510,54.5652173913044,221,221
7,Shenandoah,BIG MEADOWS,2007-08-22,0.266968325791855,3.953125,15.4241071428571,49.953125,206,3.21875,3940,61.5625,221,221
7,Shenandoah,BIG MEADOWS,2007-08-23,0.352941176470588,3.83529411764706,15.9663865546219,46.2117647058824,283,3.32941176470588,5200,61.1764705882353,221,221
7,Shenandoah,BIG MEADOWS,2007-08-24,0.746606334841629,2.76190476190476,17.1806500377929,34.962962962963,705,3.73015873015873,9020,47.7248677248677,221,221
7,Shenandoah,BIG MEADOWS,2007-08-25,0.900452488687783,2.4875,17.4672619047619,31.5083333333333,924,3.85,10345,43.1041666666667,221,221
7,Shenandoah,BIG MEADOWS,2007-06-18,0.457013574660634,3.89830508474576,16.4971751412429,44.5254237288136,414,3.50847457627119,7350,62.2881355932204,221,221
7,Shenandoah,BIG MEADOWS,2007-06-11,0.339366515837104,3.6625,15.625,25.0375,261,3.2625,3920,49,221,221
7,Shenandoah,BIG MEADOWS,2007-06-12,0.248868778280543,4.35087719298246,14.2105263157895,28.5964912280702,173,3.03508771929825,3110,54.5614035087719,221,221
7,Shenandoah,BIG MEADOWS,2007-06-13,0.217194570135747,4.79591836734694,13.469387755102,34.1428571428571,161,3.28571428571429,2870,58.5714285714286,221,221
7,Shenandoah,BIG MEADOWS,2007-06-14,0.307692307692308,3.89189189189189,15.6756756756757,38.527027027027,267,3.60810810810811,4100,55.4054054054054,221,221
7,Shenandoah,BIG MEADOWS,2007-07-20,0.819004524886878,2.95022624434389,17.6068376068376,30.9592760180996,846,3.82805429864253,11320,51.2217194570136,221,221
