date,id,Park,Campground,occupancy,avglengthStay,avgfee,avgdateDiff,totalNumberOfPeople,avgNumberOfPeople,aggPaid,avgPaid,numOfSites,recGovNumOfSites
2007-09-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,3.15570934256055,16.6807958477509,69.121107266436,1092,3.77854671280277,15492.25,53.606401384083,220,211
2007-09-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,3.07665505226481,16.6959930313589,69.4599303135889,1090,3.79790940766551,15063.75,52.4869337979094,220,211
2007-09-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,3.23376623376623,16.6842532467533,65.8409090909091,1110,3.6038961038961,16694.75,54.2037337662338,220,211
2007-09-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,57.345971563981,3.7536231884058,16.7952898550725,55.7463768115942,444,3.21739130434783,8212.25,59.5090579710145,220,211
2007-09-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,48.3412322274882,3.76923076923077,16.448717948718,40.3846153846154,309,2.64102564102564,6762.5,57.7991452991453,220,211
2007-09-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,53.0805687203792,3.67375886524823,16.9645390070922,35.1843971631206,369,2.61702127659575,8113,57.5390070921986,220,211
2007-09-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,63.9810426540284,3.28735632183908,17.2155172413793,35.4827586206897,490,2.81609195402299,9299.5,53.4454022988506,220,211
2007-09-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,68.2464454976303,3.09883720930233,17.1424418604651,33.703488372093,499,2.90116279069767,8592.5,49.9563953488372,220,211
2007-09-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,62.085308056872,3.12727272727273,17.2666666666667,31.5212121212121,458,2.77575757575758,8530,51.6969696969697,220,211
2007-09-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,43.1279620853081,3.87272727272727,16.25,31.5454545454546,259,2.35454545454545,6558.5,59.6227272727273,220,211
2007-09-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,39.3364928909953,3.95652173913043,15.8804347826087,34.304347826087,214,2.32608695652174,5592,60.7826086956522,220,211
2007-09-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,40.2843601895735,3.90909090909091,15.8838383838384,31.4545454545455,228,2.3030303030303,5938.5,59.9848484848485,220,211
2007-09-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,45.9715639810427,3.72413793103448,16.3448275862069,29.5258620689655,278,2.39655172413793,6699.5,57.7543103448276,220,211
2007-09-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,62.5592417061611,3.23121387283237,16.0895953757225,30.3352601156069,482,2.78612716763006,8796,50.8439306358382,220,211
2007-09-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,69.6682464454976,3.01129943502825,16.7231638418079,29.4802259887006,525,2.96610169491525,8544,48.271186440678,220,211
2007-09-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,68.2464454976303,3.2319587628866,16.6288659793814,32.9123711340206,556,2.8659793814433,10129,52.2113402061856,220,211
2007-09-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,58.7677725118483,3.72435897435897,16.0961538461538,35.474358974359,379,2.42948717948718,9055.5,58.0480769230769,220,211
2007-09-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,64.9289099526066,3.59393939393939,15.9363636363636,30.4606060606061,395,2.39393939393939,9113.5,55.2333333333333,220,211
2007-09-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,69.6682464454976,3.69230769230769,15.8698224852071,29.189349112426,426,2.5207100591716,9674,57.2426035502959,220,211
2007-09-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,69.1943127962085,3.78212290502793,15.4720670391061,31.5642458100559,481,2.68715083798883,10247.5,57.2486033519553,220,211
2007-09-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,3.07017543859649,16.4298245614035,29.319298245614,876,3.07368421052632,13981.5,49.0578947368421,220,211
2007-09-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,2.79461279461279,16.530303030303,25.8686868686869,940,3.16498316498317,13285,44.7306397306397,220,211
2007-09-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,2.86006825938567,16.4556313993174,25.6348122866894,919,3.13651877133106,13191.5,45.0221843003413,220,211
2007-09-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,60.1895734597156,3.54819277108434,14.9548192771084,25.8072289156627,440,2.65060240963855,8435,50.8132530120482,220,211
2007-09-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,51.6587677725119,3.63565891472868,15.8139534883721,22.3798449612403,330,2.55813953488372,6831,52.953488372093,220,211
2007-09-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,53.5545023696682,3.77952755905512,15.5511811023622,24.8897637795276,329,2.59055118110236,6915,54.4488188976378,220,211
2007-09-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,63.9810426540284,3.62264150943396,16.0660377358491,27.2389937106918,435,2.73584905660377,8575.5,53.933962264151,220,211
2007-09-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,2.80286738351255,17.1164874551971,29.2078853046595,887,3.17921146953405,12435.5,44.5716845878136,220,211
2007-09-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,2.75850340136054,17.2261904761905,32.921768707483,958,3.25850340136054,12865.5,43.7602040816327,220,211
2007-09-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,3.1044776119403,16.7985074626866,39.4216417910448,885,3.30223880597015,12799,47.7574626865672,220,211
2007-10-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,57.345971563981,4.12230215827338,14.5755395683453,40.9712230215827,387,2.7841726618705,7964.5,57.2985611510791,220,211
2007-10-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,49.2890995260663,4,14.0541666666667,40.4,291,2.425,6439,53.6583333333333,220,211
2007-10-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,53.5545023696682,3.78723404255319,14.3085106382979,39.886524822695,348,2.46808510638298,7145,50.6737588652482,220,211
2007-10-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,68.2464454976303,3.58563535911602,15.4364640883978,40.4640883977901,508,2.80662983425414,9370.5,51.7707182320442,220,211
2007-10-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100.473933649289,3.02135231316726,16.2918149466192,41.8149466192171,876,3.11743772241993,13261.5,47.193950177936,220,211
2007-10-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,101.421800947867,3.16352201257862,16.7216981132075,47.0251572327044,1047,3.29245283018868,15831,49.7830188679245,220,211
2007-10-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,103.317535545024,3.30421686746988,16.8524096385542,47.2289156626506,1086,3.2710843373494,17501,52.7138554216868,220,211
2007-10-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,3.58362989323843,16.2953736654804,45.0996441281139,847,3.01423487544484,15793.5,56.2046263345196,220,211
2007-10-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,89.5734597156398,3.88157894736842,15.7280701754386,43.9078947368421,667,2.92543859649123,13620,59.7368421052632,220,211
2007-10-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,93.3649289099526,3.73412698412698,15.4325396825397,44.9920634920635,739,2.93253968253968,14338,56.8968253968254,220,211
2007-10-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,95.260663507109,3.63508771929825,15.3508771929825,52.6842105263158,881,3.09122807017544,15614.5,54.7877192982456,220,211
2007-10-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,103.317535545024,3.29618768328446,15.8533724340176,58.3988269794721,1173,3.43988269794721,17600.5,51.6143695014663,220,211
2007-10-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.843601895735,3.4247491638796,15.7658862876254,67.5852842809365,1095,3.66220735785953,16296,54.5016722408027,220,211
2007-10-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,100,3.62913907284768,15.476821192053,69.8377483443709,1068,3.5364238410596,16697,55.2880794701987,220,211
2007-10-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,85.3080568720379,4.49107142857143,14.6383928571429,80.6071428571429,689,3.07589285714286,14556,64.9821428571429,220,211
2007-10-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,75.8293838862559,4.89887640449438,13.9438202247191,85.8202247191011,517,2.90449438202247,12169,68.3651685393258,220,211
2007-10-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,83.4123222748815,4.47524752475248,14.3762376237624,79.7079207920792,578,2.86138613861386,12692,62.8316831683168,220,211
2007-10-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,99.0521327014218,3.88235294117647,15.2738970588235,71.3125,795,2.92279411764706,15500.5,56.9871323529412,220,211
2007-10-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,3.53776435045317,16.0151057401813,74.6404833836858,1051,3.17522658610272,18060,54.5619335347432,220,211
2007-10-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,104.265402843602,3.64968152866242,15.6035031847134,83.5095541401274,1040,3.31210191082803,17369,55.3152866242038,220,211
2007-10-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,103.791469194313,3.59383753501401,15.9397759103641,78.4117647058824,1151,3.22408963585434,19787.5,55.4271708683474,220,211
2007-10-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,96.6824644549763,4.09818181818182,15.4181818181818,76.7563636363636,779,2.83272727272727,16745.5,60.8927272727273,220,211
2007-10-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,90.521327014218,4.07659574468085,15.1021276595745,68.3148936170213,619,2.63404255319149,14135,60.1489361702128,220,211
2007-10-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,86.7298578199052,3.95397489539749,14.7426778242678,66.4476987447699,622,2.60251046025105,13826,57.8493723849373,220,211
2007-10-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,91.4691943127962,3.96862745098039,14.6352941176471,65.2745098039216,707,2.77254901960784,14870,58.3137254901961,220,211
2007-10-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.843601895735,3.54019292604502,15.3585209003215,60.9903536977492,954,3.06752411575563,16787.5,53.9790996784566,220,211
2007-10-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,103.317535545024,3.29276315789474,15.6398026315789,60.8684210526316,974,3.20394736842105,15336.5,50.4490131578947,220,211
2007-10-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,102.369668246445,3.18707482993197,16.0391156462585,58.4285714285714,916,3.1156462585034,14555.5,49.5085034013605,220,211
2007-10-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,58.2938388625593,3.63225806451613,15.5838709677419,56.6645161290323,395,2.54838709677419,8450.5,54.5193548387097,220,211
2007-10-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,47.39336492891,3.41176470588235,15.6932773109244,53.7142857142857,278,2.33613445378151,6211,52.1932773109244,220,211
2007-10-31,42,Great Smoky Mountains,ELKMONT CAMPGROUND,38.3886255924171,3.37894736842105,15.7894736842105,59.9684210526316,215,2.26315789473684,4998,52.6105263157895,220,211
2007-11-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,29.3838862559242,3.58208955223881,15.5,66.8805970149254,154,2.29850746268657,3663.5,54.679104477612,220,211
2007-11-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0.4739336492891,3,0,207,4,4,0,0,220,211
2007-11-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0.4739336492891,3,0,207,4,4,0,0,220,211
2007-11-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0.4739336492891,3,0,207,4,4,0,0,220,211
2007-11-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0.4739336492891,3,0,207,4,4,0,0,220,211
2007-11-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-11-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2007-12-31,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-30,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-01-31,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-01,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-02,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-03,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-04,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-05,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-06,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-07,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-08,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-09,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-10,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-11,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-12,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-13,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-14,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-15,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-16,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-17,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-18,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-19,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-20,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-21,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-22,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-23,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-24,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-25,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-26,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-27,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-28,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
2008-02-29,42,Great Smoky Mountains,ELKMONT CAMPGROUND,0,0,0,0,0,0,0,0,220,211
